memory_utilization_client_0,cpu_load_client_0,busy_time_client_0,read_bytes_client_0,read_count_client_0,read_merged_count_client_0,read_time_client_0,write_bytes_client_0,write_count_client_0,write_merged_count_client_0,write_time_client_0,accessed_files_client_0,network_activity_client_0,new_process_info_client_0,memory_utilization_client_1,cpu_load_client_1,busy_time_client_1,read_bytes_client_1,read_count_client_1,read_merged_count_client_1,read_time_client_1,write_bytes_client_1,write_count_client_1,write_merged_count_client_1,write_time_client_1,accessed_files_client_1,network_activity_client_1,new_process_info_client_1,memory_utilization_client_2,cpu_load_client_2,busy_time_client_2,read_bytes_client_2,read_count_client_2,read_merged_count_client_2,read_time_client_2,write_bytes_client_2,write_count_client_2,write_merged_count_client_2,write_time_client_2,accessed_files_client_2,network_activity_client_2,new_process_info_client_2,memory_utilization_client_3,cpu_load_client_3,busy_time_client_3,read_bytes_client_3,read_count_client_3,read_merged_count_client_3,read_time_client_3,write_bytes_client_3,write_count_client_3,write_merged_count_client_3,write_time_client_3,accessed_files_client_3,network_activity_client_3,new_process_info_client_3,label
0.00496000000000002,0.00535999999999999,26.0,1474.56,0.08,0.0,0.12,9011.199999999999,1.2,0.0,1029.52,1.0,8.04352687769348,0.0,0.004039999999999988,0.01727999999999999,24.400000000000002,1474.56,0.08,0.0,0.2,9502.72,1.24,0.07999999999999999,1028.56,1.0,14.762858228580447,25398.953625068516,0.05619999999999997,0.032039999999999985,20.4,0.0,0.0,0.0,0.0,8683.519999999999,1.9600000000000002,0.48,867.8,1.0,14.717556309821097,8414.73590012881,0.08996000000000004,0.023919999999999997,26.400000000000002,0.0,0.0,0.0,0.0,8847.36,1.2,0.04000000000000001,1029.48,1.0,22.702754818516006,0.0,benign
0.004720000000000002,0.01580000000000001,60.0,922746.88,8.76,0.0,73.96,1474.56,0.36,0.0,66.67999999999999,1.0,9.99103861495602,3554925.9804829233,0.0035600000000000076,0.02996,56.4,922746.88,8.76,0.0,73.96,14090.24,2.16,0.28,38.36,1.0,19.069190784755108,3336578.141565897,0.054920000000000024,0.024040000000000006,58.4,922746.88,8.76,0.0,73.96,819.2000000000003,0.08000000000000007,0.12,56.44,1.0,12.319419605949918,0.0,0.08836,0.008320000000000008,60.4,922746.88,8.76,0.0,73.96,1966.08,0.48,0.0,66.96,1.0,23.58595274588312,3554905.0969402534,benign
0.00603999999999999,0.02348,39.6,0.0,0.0,0.0,0.0,14090.240000000002,2.24,0.15999999999999998,2485.76,1.0,17.682300190266805,0.0,0.0029599999999999627,0.027440000000000006,40.800000000000004,163.84,0.04,0.0,0.16,21463.04,3.4,0.08,2506.1200000000003,1.0,16.107385650184735,0.0,0.05239999999999995,0.00136,41.6,0.0,0.0,0.0,0.0,22446.08,3.48,0.08,2506.36,1.0,18.0860096414689,0.0,0.08596000000000004,0.015240000000000004,40.4,0.0,0.0,0.0,0.0,18677.760000000002,2.92,0.27999999999999997,2502.08,1.0,14.737706452541175,0.0,benign
0.0045600000000000085,0.004280000000000006,1.2,0.0,0.0,0.0,0.0,5079.039999999999,0.8799999999999999,0.2,25.8,1.0,8.684037093975263,23478.65304427388,0.007439999999999947,0.00648,1.2,0.0,0.0,0.0,0.0,1638.4,0.2,0.2,1.28,1.0,11.871450694312431,0.0,0.05543999999999999,0.0018399999999999944,0.7999999999999999,0.0,0.0,0.0,0.0,1638.4,0.24,0.16,1.36,1.0,7.078246716556048,0.0,0.08743999999999996,0.017240000000000005,0.0,0.0,0.0,0.0,0.0,2621.44,0.48000000000000004,0.32,9.559999999999999,1.0,13.854763959643304,29.33779641041766,benign
0.003000000000000058,0.006359999999999991,0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.28,0.19999999999999998,17.24,1.0,12.351889292339596,0.0,0.006999999999999951,0.006599999999999995,2.0,0.0,0.0,0.0,0.0,6553.6,1.16,0.08,29.72,1.0,11.674995548626447,0.0,0.05499999999999999,0.02500000000000001,2.4,0.0,0.0,0.0,0.0,7208.96,1.24,0.16,29.88,1.0,6.889516386075299,0.0,0.08899999999999997,0.008320000000000008,1.5999999999999999,0.0,0.0,0.0,0.0,6062.08,1.12,0.0,29.56,1.0,17.908616225795274,0.0,benign
0.003000000000000058,0.0126,0.4,0.0,0.0,0.0,0.0,655.36,0.08,0.08,0.16,1.0,10.259762488028203,0.0,0.007679999999999965,0.0059999999999999915,2.0,0.0,0.0,0.0,0.0,7045.12,1.24,0.04,26.68,1.0,13.58180163427862,50994.20112481909,0.05799999999999994,0.0006400000000000017,0.4,0.0,0.0,0.0,0.0,983.04,0.08,0.16,0.16,1.0,10.049035290765794,0.0,0.08899999999999997,0.025679999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.118550160880651,37102.01276366545,benign
0.004000000000000059,0.0021999999999999936,4.0,0.0,0.0,0.0,0.0,7372.8,1.24,0.2,40.32,1.0,10.807584513974826,0.0,0.006999999999999951,0.008999999999999994,3.6,0.0,0.0,0.0,0.0,6389.76,1.16,0.04000000000000001,40.12,1.0,6.372682241054022,0.0,0.05719999999999997,0.011720000000000008,0.7999999999999998,0.0,0.0,0.0,0.0,2785.2799999999997,1.0399999999999998,0.16,29.999999999999993,1.0,12.100253953811519,0.0,0.08899999999999997,0.00952,0.7999999999999998,0.0,0.0,0.0,0.0,3932.159999999999,1.16,0.03999999999999998,41.160000000000004,1.0,15.609765961244904,0.0,benign
0.004000000000000059,0.006959999999999994,0.4,0.0,0.0,0.0,0.0,491.52,0.08,0.04,0.12,1.0,8.65019926609106,0.0,0.006999999999999951,0.011279999999999998,0.4,0.0,0.0,0.0,0.0,491.52,0.08,0.04,0.12,1.0,10.855380805126638,0.0,0.057999999999999996,0.010599999999999998,0.0,0.0,0.0,0.0,0.0,655.3600000000001,0.0,0.16,0.04000000000000001,1.0,9.188285613419023,0.0,0.08899999999999997,0.02248,0.4,0.0,0.0,0.0,0.0,491.52,0.08,0.04,0.12,1.0,21.575092451601943,0.0,benign
0.0043600000000000305,0.008800000000000002,1.6,0.0,0.0,0.0,0.0,6389.76,1.1199999999999999,0.12,22.240000000000002,1.0,12.106963820095723,0.0,0.007039999999999991,0.029840000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.441403021718122,0.0,0.057040000000000035,0.01836,0.0,0.0,0.0,0.0,0.0,163.83999999999992,0.12000000000000001,0.16,0.72,1.0,15.769125768082887,0.0,0.08844000000000002,0.0013200000000000017,2.4,0.0,0.0,0.0,0.0,8683.52,1.92,0.04000000000000001,49.879999999999995,1.0,14.26054192659715,0.0,benign
0.003000000000000058,0.004160000000000011,0.4,0.0,0.0,0.0,0.0,1146.88,0.08,0.2,0.28,1.0,7.496839362598823,0.0,0.007999999999999952,0.005639999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.657117753966311,0.0,0.059,0.01432,0.4,0.0,0.0,0.0,0.0,983.04,0.08,0.16,0.2,1.0,14.541216041908244,0.0,0.08899999999999997,0.014679999999999999,0.4,0.0,0.0,0.0,0.0,819.2,0.2,0.0,1.36,1.0,9.643551241814741,0.0,benign
